"","treeID","tree_height_m","tree_x","tree_y","crown_area_m2","tree_cbh_m","is_training_cbh","Date","Plot","Start_Time","End_Time","X","Y","U","stdeast","stdnorth","stdu","RMSE","RMSN","RMSU","Method","notes","BUFF_DIST","ORIG_FID","Shape_Leng","Shape_Area"
"1546","18938_433743.5_3941455.5",12.1099996566772,433743.5,3941455.5,31,6.5,TRUE,810,90,"10:15","10:45",35.614771992,-105.731611158,2399.8995,0.0336,0.0333,0.0272,0.0336,0.0333,0.0272,"static",NA,11.3,90,0.000712700213566,0.0000000397041827774
"1547","26083_433680.5_3941238.5",20.6100006103516,433680.5,3941238.5,50,8.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1548","26229_433682.5_3941233.5",16.2299995422363,433682.5,3941233.5,35,8.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1549","26398_433666.5_3941227.5",11.2700004577637,433666.5,3941227.5,29,6.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1550","26399_433671.5_3941227.5",17.2399997711182,433671.5,3941227.5,38,8.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1551","26400_433689.5_3941227.5",17.5400009155273,433689.5,3941227.5,65,7.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1552","26436_433682.5_3941226.5",17.2399997711182,433682.5,3941226.5,53,6.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1553","26571_433669.5_3941221.5",6,433669.5,3941221.5,4,3.64464918301513,FALSE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1554","26600_433662.5_3941220.5",17.5200004577637,433662.5,3941220.5,56,8.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1555","26601_433678.5_3941220.5",17.2800006866455,433678.5,3941220.5,59,7.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1556","26749_433673.5_3941215.5",15.6099996566772,433673.5,3941215.5,36,8.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1557","26780_433685.5_3941214.5",14.5,433685.5,3941214.5,45,9.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1558","26848_433676.5_3941212.5",15.1000003814697,433676.5,3941212.5,32,8.5,TRUE,809,82,"12:23","12:44",35.612577214,-105.73231369,2366.0517,0.0716,0.1136,0.1099,0.0715,0.1136,0.1099,"static",NA,11.3,82,0.000712689002524,0.0000000397030944828
"1559","27389_433639.5_3941193.5",14.5,433639.5,3941193.5,39,6.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1560","27478_433629.5_3941190.5",19.1700000762939,433629.5,3941190.5,48,8.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1561","27657_433636.5_3941184.5",16.4599990844727,433636.5,3941184.5,61,7.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1562","27658_433639.5_3941184.5",15.5100002288818,433639.5,3941184.5,25,7.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1563","27686_433648.5_3941183.5",18.4200000762939,433648.5,3941183.5,54,11.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1564","27883_433628.5_3941176.5",14.289999961853,433628.5,3941176.5,33,6.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1565","27884_433638.5_3941176.5",15.6099996566772,433638.5,3941176.5,34,8.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1566","27946_433632.5_3941174.5",12.6099996566772,433632.5,3941174.5,29,5.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1567","28087_433645.5_3941169.5",14.6499996185303,433645.5,3941169.5,22,11.5,TRUE,809,83,"12:53","1:14",35.612186593,-105.732709281,2355.3301,0.2878,0.2714,1.0975,0.2878,0.2714,1.0974,"static",NA,11.3,83,0.000712686719489,0.0000000397028760937
"1568","32230_433791.5_3941032.5",10.4200000762939,433791.5,3941032.5,25,5.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1569","32321_433786.5_3941029.5",9.73999977111816,433786.5,3941029.5,21,4.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1570","32409_433811.5_3941026.5",13.3100004196167,433811.5,3941026.5,35,5.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1571","32437_433794.5_3941025.5",13.8999996185303,433794.5,3941025.5,49,5.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1572","32480_433804.5_3941024.5",13.7700004577637,433804.5,3941024.5,53,8.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1573","32534_433789.5_3941022.5",12.6800003051758,433789.5,3941022.5,16,8.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1574","32594_433806.5_3941020.5",14.9099998474121,433806.5,3941020.5,25,9.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1575","32621_433789.5_3941019.5",12.3100004196167,433789.5,3941019.5,13,10.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1576","32653_433802.5_3941018.5",16.1399993896484,433802.5,3941018.5,40,7.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1577","32677_433786.5_3941017.5",11.1599998474121,433786.5,3941017.5,20,6.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1578","32841_433804.5_3941011.5",14.1199998855591,433804.5,3941011.5,26,7.5,TRUE,809,89,"5:33","5:54",35.610756476,-105.730959108,2375.9965,0.1233,0.0347,0.1365,0.1232,0.0347,0.1365,"static",NA,11.3,89,0.000712680023952,0.0000000397022277529
"1579","35088_433774.5_3940923.5",11.4799995422363,433774.5,3940923.5,32,4.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1580","35219_433769.5_3940918.5",16.1399993896484,433769.5,3940918.5,69,6.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1581","35220_433777.5_3940918.5",12.9799995422363,433777.5,3940918.5,39,7.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1582","35323_433758.5_3940914.5",16.7099990844727,433758.5,3940914.5,56,6.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1583","35459_433764.5_3940909.5",16.5699996948242,433764.5,3940909.5,32,9.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1584","35508_433769.5_3940907.5",16.2999992370605,433769.5,3940907.5,43,7.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1585","35528_433760.5_3940906.5",16.8600006103516,433760.5,3940906.5,55,12.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1586","35611_433772.5_3940903.5",18.1000003814697,433772.5,3940903.5,42,9.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1587","35612_433781.5_3940903.5",8.84000015258789,433781.5,3940903.5,9,6.5,TRUE,809,84,"2:05","2:25",35.609738369,-105.731251212,2362.0045,0.2257,0.8099,1.2363,0.2257,0.8098,1.2362,"static",NA,11.3,84,0.000712674249098,0.0000000397016694514
"1588","35978_433716.5_3940889.5",19.7999992370605,433716.5,3940889.5,45,8.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1589","36110_433709.5_3940884.5",17.1100006103516,433709.5,3940884.5,38,11.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1590","36158_433723.5_3940882.5",16.4200000762939,433723.5,3940882.5,35,10.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1591","36241_433711.5_3940879.5",18.0300006866455,433711.5,3940879.5,44,8.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1592","36292_433720.5_3940877.5",18.5,433720.5,3940877.5,57,9.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1593","36336_433710.5_3940875.5",17,433710.5,3940875.5,60,8.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1594","36443_433632.5_3940871.5",14.210000038147,433632.5,3940871.5,26,5.5,TRUE,809,86,"3:23","3:48",35.609310692,-105.732763323,2334.6467,0.1311,0.2631,0.408,0.1311,0.2631,0.408,"static",NA,11.3,86,0.000712672652244,0.0000000397015177687
"1595","36487_433624.5_3940869.5",12.2399997711182,433624.5,3940869.5,40,3.5,TRUE,809,86,"3:23","3:48",35.609310692,-105.732763323,2334.6467,0.1311,0.2631,0.408,0.1311,0.2631,0.408,"static",NA,11.3,86,0.000712672652244,0.0000000397015177687
"1596","36488_433646.5_3940869.5",17.5900001525879,433646.5,3940869.5,31,4.5,TRUE,809,86,"3:23","3:48",35.609310692,-105.732763323,2334.6467,0.1311,0.2631,0.408,0.1311,0.2631,0.408,"static",NA,11.3,86,0.000712672652244,0.0000000397015177687
"1597","36492_433704.5_3940869.5",14.0100002288818,433704.5,3940869.5,46,5.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1598","36578_433723.5_3940866.5",16.1299991607666,433723.5,3940866.5,61,7.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1599","36632_433637.5_3940864.5",12.039999961853,433637.5,3940864.5,16,6.5,TRUE,809,86,"3:23","3:48",35.609310692,-105.732763323,2334.6467,0.1311,0.2631,0.408,0.1311,0.2631,0.408,"static",NA,11.3,86,0.000712672652244,0.0000000397015177687
"1600","36663_433715.5_3940863.5",19.2700004577637,433715.5,3940863.5,52,10.5,TRUE,809,85,"2:34","3:04",35.609414389,-105.731847663,2345.53,0.2882,0.6853,0.2157,0.2882,0.6853,0.2157,"static",NA,11.3,85,0.000712673512695,0.0000000397016029746
"1601","36768_433634.5_3940859.5",15.6899995803833,433634.5,3940859.5,78,5.5,TRUE,809,86,"3:23","3:48",35.609310692,-105.732763323,2334.6467,0.1311,0.2631,0.408,0.1311,0.2631,0.408,"static",NA,11.3,86,0.000712672652244,0.0000000397015177687
"1602","36887_433636.5_3940854.5",12.5500001907349,433636.5,3940854.5,51,4.5,TRUE,809,86,"3:23","3:48",35.609310692,-105.732763323,2334.6467,0.1311,0.2631,0.408,0.1311,0.2631,0.408,"static",NA,11.3,86,0.000712672652244,0.0000000397015177687
"1603","38050_433812.5_3940815.5",8.5600004196167,433812.5,3940815.5,9,5.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1604","38159_433807.5_3940811.5",18.75,433807.5,3940811.5,41,5.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1605","38198_433827.5_3940810.5",16.7199993133545,433827.5,3940810.5,30,9.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1606","38292_433800.5_3940807.5",20.9300003051758,433800.5,3940807.5,76,4.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1607","38293_433817.5_3940807.5",18.3500003814697,433817.5,3940807.5,30,14.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1608","38321_433827.5_3940806.5",17.2399997711182,433827.5,3940806.5,28,6.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1609","38426_433825.5_3940802.5",15.4899997711182,433825.5,3940802.5,55,7.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1610","38427_433895.5_3940802.5",13.3500003814697,433895.5,3940802.5,33,5.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1611","38453_433810.5_3940801.5",14.289999961853,433810.5,3940801.5,28,7.5,TRUE,807,81,"3:48","4:08",35.608839566,-105.730756689,2364.0321,0.0969,0.2055,0.3066,0.0969,0.2054,0.3065,"static",NA,11.3,81,0.00071266969227,0.0000000397012228807
"1612","38454_433898.5_3940801.5",12.4899997711182,433898.5,3940801.5,20,7.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1613","38507_433901.5_3940799.5",14.1099996566772,433901.5,3940799.5,26,4.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1614","38573_433898.5_3940797.5",13.039999961853,433898.5,3940797.5,26,5.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1615","38602_433911.5_3940796.5",14.6899995803833,433911.5,3940796.5,49,4.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1616","38699_433894.5_3940792.5",13.5900001525879,433894.5,3940792.5,38,6.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1617","38700_433901.5_3940792.5",11.3900003433228,433901.5,3940792.5,20,5.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1618","38753_433907.5_3940790.5",10.4099998474121,433907.5,3940790.5,20,4.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1619","38785_433889.5_3940789.5",13.0200004577637,433889.5,3940789.5,33,4.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1620","38902_433898.5_3940785.5",13.9799995422363,433898.5,3940785.5,48,5.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1621","39062_433895.5_3940779.5",13.4799995422363,433895.5,3940779.5,53,4.5,TRUE,809,88,"4:52","5:12",35.608689875,-105.729834589,2378.8576,0.3577,0.4304,1.6685,0.3576,0.4304,1.6683,"static",NA,11.3,88,0.000712669266206,0.0000000397011875102
"1622","39676_433844.5_3940756.5",14.1599998474121,433844.5,3940756.5,38,6.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1623","39740_433835.5_3940754.5",14.75,433835.5,3940754.5,23,9.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1624","39786_433834.5_3940752.5",12.2799997329712,433834.5,3940752.5,9,8.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1625","39835_433847.5_3940750.5",16.2000007629395,433847.5,3940750.5,53,4.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1626","39952_433828.5_3940746.5",15.960000038147,433828.5,3940746.5,73,8.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1627","40005_433840.5_3940744.5",18.3299999237061,433840.5,3940744.5,80,7.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1628","40193_433840.5_3940737.5",15.8800001144409,433840.5,3940737.5,48,8.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1629","40271_433838.5_3940734.5",15.960000038147,433838.5,3940734.5,44,6.5,TRUE,807,80,"3:21","3:41",35.608284477,-105.730502649,2370.3511,0.1094,0.067,0.1066,0.1094,0.067,0.1066,"static",NA,11.3,80,0.000712667143422,0.0000000397009796528
"1630","41070_433834.5_3940703.5",8.96000003814697,433834.5,3940703.5,28,5.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1631","41210_433836.5_3940698.5",7.65000009536743,433836.5,3940698.5,20,4.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1632","41299_433842.5_3940695.5",6.92000007629395,433842.5,3940695.5,15,4.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1633","41392_433820.5_3940692.5",10.0299997329712,433820.5,3940692.5,20,7.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1634","41446_433829.5_3940690.5",13.6000003814697,433829.5,3940690.5,60,6.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1635","41500_433825.5_3940688.5",15.3800001144409,433825.5,3940688.5,51,6.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1636","41539_433835.5_3940686.5",17.5,433835.5,3940686.5,44,3.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1637","41540_433840.5_3940686.5",20.3099994659424,433840.5,3940686.5,45,6.5,TRUE,809,87,"4:15","4:36",35.60775499,-105.730521768,2388.9396,2.883,5.6438,8.6441,2.8827,5.6434,8.6434,"static",NA,11.3,87,0.000712664670519,0.0000000397007435219
"1638","40757_433799.5_3942206.5",14.9099998474121,433799.5,3942206.5,50,5.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
"1639","40842_433794.5_3942203.5",14.3800001144409,433794.5,3942203.5,41,5.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
"1640","40897_433786.5_3942201.5",11.5500001907349,433786.5,3942201.5,34,3.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
"1641","40968_433802.5_3942198.5",14.5500001907349,433802.5,3942198.5,57,5.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
"1642","41018_433790.5_3942196.5",13.460000038147,433790.5,3942196.5,47,5.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
"1643","41136_433798.5_3942192.5",17.2099990844727,433798.5,3942192.5,53,4.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
"1644","41225_433788.5_3942189.5",10.75,433788.5,3942189.5,29,3.5,TRUE,810,93,"1:02","1:23",35.621351355,-105.73106026,2430.9377,0.0492,0.074,0.1767,0.0492,0.0739,0.1767,"static",NA,11.3,93,0.000712733645728,0.0000000397074102146
